"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
24.5,4,116,-7.68825104903511
24.5,4,117,-7.82471814696098
24.5,4,118,-7.9592967027078
24.5,4,119,-8.09196762918694
24.5,4,120,-8.22270702842861
24.5,4,121,-8.35148445238396
24.5,4,122,-8.47826113263051
24.5,4,123,-8.60298821839797
24.5,4,124,-8.7256050663498
24.5,4,125,-8.84603762925667
24.5,4,126,-8.96419699399801
24.5,4,127,-9.07997812211184
24.5,4,128,-9.19325884821385
24.5,4,129,-9.30389919280398
24.5,4,130,-9.41174104598802
24.5,4,131,-9.51660827712025
24.5,4,132,-9.61830732193123
24.5,4,133,-9.71662829292554
24.5,4,134,-9.81134665031276
24.5,4,135,-9.90222545912517
24.5,4,136,-9.98901824325167
24.5,4,137,-10.071472428843
24.5,4,138,-10.1493333481445
24.5,4,139,-10.2223487508382
24.5,4,140,-10.2902737443391
24.5,4,141,-10.3528760584925
24.5,4,142,-10.4099415053816
24.5,4,143,-10.4612794833702
24.5,4,144,-10.5067283580494
24.5,4,145,-10.5461605433275
24.5,4,146,-10.5794871050524
24.5,4,147,-10.6066617183232
24.5,4,148,-10.6276838282998
24.5,4,149,-10.6426008922886
24.5,4,150,-10.6515096167026
24.5,4,151,-10.6545561439329
24.5,4,152,-10.6519351883893
24.5,4,153,-10.6438881648565
24.5,4,154,-10.6307003927907
24.5,4,155,-10.6126974945304
24.5,4,156,-10.5902411315522
24.5,4,157,-10.5637242395977
24.5,4,158,-10.5335659303799
24.5,4,159,-10.5002062251056
24.5,4,160,-10.464100774404
24.5,4,161,-10.4257157020959
24.5,4,162,-10.385522688516
24.5,4,163,-10.3439943847883
24.5,4,164,-10.3016002243967
24.5,4,165,-10.2588026741596
24.5,4,166,-10.2160539445032
24.5,4,167,-10.1737931595796
24.5,4,168,-10.132443971732
24.5,4,169,-10.0924125922332
24.5,4,170,-10.054086200997
24.5,4,171,-10.017831691792
24.5,4,172,-9.98399470598354
24.5,4,173,-9.95289890651353
24.5,4,174,-9.92484544424854
24.5,4,175,-9.90011257053373
24.5,4,176,-9.87895535239099
24.5,4,177,-9.86160544996823
24.5,4,178,-9.84827091931446
24.5,4,179,-9.83913600712863
24.5,4,180,-9.83436090767323
24.5,5,0,7.05927299163272
24.5,5,1,7.05485712580788
24.5,5,2,7.04688213022337
24.5,5,3,7.03535157737068
24.5,5,4,7.02027108475715
24.5,5,5,7.00164832026344
24.5,5,6,6.97949300421968
24.5,5,7,6.95381690807084
24.5,5,8,6.92463384950477
24.5,5,9,6.89195968392065
24.5,5,10,6.85581229212249
24.5,5,11,6.81621156412984
24.5,5,12,6.77317937900912
24.5,5,13,6.72673958064043
24.5,5,14,6.67691794935019
24.5,5,15,6.623742169356
24.5,5,16,6.56724179198949
24.5,5,17,6.50744819468388
24.5,5,18,6.44439453573605
24.5,5,19,6.37811570487799
24.5,5,20,6.30864826971939
24.5,5,21,6.23603041815122
24.5,5,22,6.16030189682989
24.5,5,23,6.08150394589203
24.5,5,24,5.99967923008076
24.5,5,25,5.91487176649586
24.5,5,26,5.82712684921076
24.5,5,27,5.73649097102959
24.5,5,28,5.64301174268644
24.5,5,29,5.54673780981585
24.5,5,30,5.44771876804866
24.5,5,31,5.34600507660945
24.5,5,32,5.2416479708108
24.5,5,33,5.13469937385519
24.5,5,34,5.02521180836725
24.5,5,35,4.91323830808677
24.5,5,36,4.79883233015656
24.5,5,37,4.6820476684392
24.5,5,38,4.56293836829181
24.5,5,39,4.44155864322077
24.5,5,40,4.31796279382626
24.5,5,41,4.19220512943278
24.5,5,42,4.06433989278553
24.5,5,43,3.93442118817447
24.5,5,44,3.80250291332948
24.5,5,45,3.66863869541176
24.5,5,46,3.53288183140893
24.5,5,47,3.39528523322579
24.5,5,48,3.25590137774967
24.5,5,49,3.11478226215911
24.5,5,50,2.9719793647389
24.5,5,51,2.82754361146252
24.5,5,52,2.68152534860507
24.5,5,53,2.53397432165697
24.5,5,54,2.38493966081896
24.5,5,55,2.23446987337276
24.5,5,56,2.08261284323835
24.5,5,57,1.92941583804562
24.5,5,58,1.7749255240657
24.5,5,59,1.61918798936145
24.5,5,60,1.46224877552732
24.5,5,61,1.30415291839219
24.5,5,62,1.14494499805329
24.5,5,63,0.984669198591833
24.5,5,64,0.823369377788711
24.5,5,65,0.661089147108933
24.5,5,66,0.497871962153534
24.5,5,67,0.333761223684864
24.5,5,68,0.168800389213375
24.5,5,69,0.00303309498851165
24.5,5,70,-0.163496711937563
24.5,5,71,-0.330744632108778
24.5,5,72,-0.498665663296411
24.5,5,73,-0.66721404239708
24.5,5,74,-0.8363430809251
24.5,5,75,-1.00600499574664
24.5,5,76,-1.17615073704602
24.5,5,77,-1.34672981587553
24.5,5,78,-1.5176901340137
24.5,5,79,-1.68897781923401
24.5,5,80,-1.860537069459
24.5,5,81,-2.03231000962997
24.5,5,82,-2.20423656544899
24.5,5,83,-2.37625435843173
24.5,5,84,-2.54829862692991
24.5,5,85,-2.72030217792305
24.5,5,86,-2.89219537442166
24.5,5,87,-3.06390616324619
24.5,5,88,-3.23536014772906
24.5,5,89,-3.4064807095105
24.5,5,90,-3.57718918304329
24.5,5,91,-3.74740508567339
24.5,5,92,-3.91704640520943
24.5,5,93,-4.08602994572934
24.5,5,94,-4.25427173099814
24.5,5,95,-4.42168746329689
24.5,5,96,-4.5881930337087
24.5,5,97,-4.75370507800503
24.5,5,98,-4.91814157026607
24.5,5,99,-5.08142244430824
24.5,5,100,-5.24347023094394
24.5,5,101,-5.40421069713968
24.5,5,102,-5.56357347135068
24.5,5,103,-5.72149263777895
24.5,5,104,-5.87790728111406
24.5,5,105,-6.03276196255371
24.5,5,106,-6.18600710763675
24.5,5,107,-6.33759928671259
24.5,5,108,-6.48750136975892
24.5,5,109,-6.63568253876207
24.5,5,110,-6.78211814298592
24.5,5,111,-6.92678938514674
24.5,5,112,-7.06968282973025
24.5,5,113,-7.21078972836125
24.5,5,114,-7.35010516117807
24.5,5,115,-7.48762699747755
24.5,5,116,-7.62335468338074
24.5,5,117,-7.75728786883083
24.5,5,118,-7.88942489078527
24.5,5,119,-8.01976113393384
24.5,5,120,-8.14828729460727
24.5,5,121,-8.27498757770074
24.5,5,122,-8.39983786040007
24.5,5,123,-8.52280386025345
24.5,5,124,-8.64383934866499
24.5,5,125,-8.76288445418071
24.5,5,126,-8.87986410294851
24.5,5,127,-8.99468664638965
24.5,5,128,-9.10724272829624
24.5,5,129,-9.21740444509214
24.5,5,130,-9.32502485361817
24.5,5,131,-9.42993788022047
24.5,5,132,-9.53195868276319
24.5,5,133,-9.63088451304122
24.5,5,134,-9.72649612050738
24.5,5,135,-9.81855972884562
24.5,5,136,-9.90682960439549
24.5,5,137,-9.99105121958017
24.5,5,138,-10.0709649953466
24.5,5,139,-10.1463105845109
24.5,5,140,-10.2168316334792
24.5,5,141,-10.2822809341173
24.5,5,142,-10.3424258519899
24.5,5,143,-10.397053893496
24.5,5,144,-10.4459782545374
24.5,5,145,-10.489043179229
24.5,5,146,-10.5261289506097
24.5,5,147,-10.5571563377392
24.5,5,148,-10.5820903357594
24.5,5,149,-10.6009430574639
24.5,5,150,-10.6137756657749
24.5,5,151,-10.6206992745461
24.5,5,152,-10.6218747878179
24.5,5,153,-10.617511692109
24.5,5,154,-10.6078658593801
24.5,5,155,-10.5932364569832
24.5,5,156,-10.5739620926765
24.5,5,157,-10.5504163458518
24.5,5,158,-10.523002849509
24.5,5,159,-10.492150091169
24.5,5,160,-10.4583060955478
24.5,5,161,-10.4219331387956
24.5,5,162,-10.3835026252119
24.5,5,163,-10.3434902345522
24.5,5,164,-10.3023714232964
24.5,5,165,-10.2606173383109
24.5,5,166,-10.2186911776548
24.5,5,167,-10.1770450119322
24.5,5,168,-10.1361170612792
24.5,5,169,-10.0963294081461
24.5,5,170,-10.0580861145382
24.5,5,171,-10.0217717041445
24.5,5,172,-9.98774996447381
24.5,5,173,-9.95636302130472
24.5,5,174,-9.92793063698074
24.5,5,175,-9.90274968487552
24.5,5,176,-9.88109375429846
24.5,5,177,-9.86321284283226
24.5,5,178,-9.84933309628529
24.5,5,179,-9.83965655986656
24.5,5,180,-9.83436090767323
24.5,6,0,7.05927299163272
24.5,6,1,7.05455207552705
24.5,6,2,7.04627163564005
24.5,6,3,7.0344353630207
24.5,6,4,7.01904900487031
24.5,6,5,7.00012036935756
24.5,6,6,6.97765932704291
24.5,6,7,6.95167780878568
24.5,6,8,6.92218980001234
24.5,6,9,6.88921133123011
24.5,6,10,6.85276046467941
24.5,6,11,6.81285727702761
24.5,6,12,6.76952383801994
24.5,6,13,6.7227841850167
24.5,6,14,6.67266429336305
24.5,6,15,6.61919204255547
24.5,6,16,6.56239717818995
24.5,6,17,6.50231126969923
24.5,6,18,6.43896766391047
24.5,6,19,6.37240143448123
24.5,6,20,6.30264932729866
24.5,6,21,6.22974970195564
24.5,6,22,6.1537424694473
24.5,6,23,6.0746690262613
24.5,6,24,5.99257218506595
24.5,6,25,5.90749610223004
24.5,6,26,5.81948620243788
24.5,6,27,5.72858910069121
24.5,6,28,5.63485252201632
24.5,6,29,5.53832521921892
24.5,6,30,5.43905688905145
24.5,6,31,5.33709808717595
24.5,6,32,5.23250014232113
24.5,6,33,5.12531507004381
24.5,6,34,5.01559548651226
24.5,6,35,4.90339452273286
24.5,6,36,4.78876573964019
24.5,6,37,4.67176304446642
24.5,6,38,4.55244060879704
24.5,6,39,4.43085278870761
24.5,6,40,4.30705404736178
24.5,6,41,4.18109888043278
24.5,6,42,4.05304174469159
24.5,6,43,3.92293699008533
24.5,6,44,3.79083879560884
24.5,6,45,3.65680110925383
24.5,6,46,3.52087759230231
24.5,6,47,3.38312156821661
24.5,6,48,3.24358597636691
24.5,6,49,3.10232333083032
24.5,6,50,2.95938568449286
24.5,6,51,2.81482459868847
24.5,6,52,2.66869111861637
24.5,6,53,2.52103575479047
24.5,6,54,2.37190847079116
24.5,6,55,2.22135867760967
24.5,6,56,2.06943523489766
24.5,6,57,1.91618645945775
24.5,6,58,1.76166014133314
24.5,6,59,1.60590356787334
24.5,6,60,1.44896355616707
24.5,6,61,1.29088649423867
24.5,6,62,1.13171839139964
24.5,6,63,0.971504938127376
24.5,6,64,0.810291575807898
24.5,6,65,0.648123576623329
24.5,6,66,0.485046133787145
24.5,6,67,0.321104462226246
24.5,6,68,0.156343909678185
24.5,6,69,-0.00918992198950839
24.5,6,70,-0.175451045622647
24.5,6,71,-0.342392948395266
24.5,6,72,-0.509968443061218
24.5,6,73,-0.678129511994946
24.5,6,74,-0.84682714549103
24.5,6,75,-1.01601117613546
24.5,6,76,-1.18563011142764
24.5,6,77,-1.35563096721434
24.5,6,78,-1.52595910488907
24.5,6,79,-1.69655807570223
24.5,6,80,-1.86736947590984
24.5,6,81,-2.03833281684761
24.5,6,82,-2.20938541433944
24.5,6,83,-2.38046230211718
24.5,6,84,-2.55149617412603
24.5,6,85,-2.72241736069517
24.5,6,86,-2.89315384354781
24.5,6,87,-3.06363131448683
24.5,6,88,-3.2337732823005
24.5,6,89,-3.40350123196831
24.5,6,90,-3.57273483959261
24.5,6,91,-3.74139224562173
24.5,6,92,-3.90939038785842
24.5,6,93,-4.07664539445847
24.5,6,94,-4.24307303562629
24.5,6,95,-4.4085892310201
24.5,6,96,-4.57311060801657
24.5,6,97,-4.73655510399013
24.5,6,98,-4.89884260368493
24.5,6,99,-5.05989560065923
24.5,6,100,-5.21963986973429
24.5,6,101,-5.37800513546201
24.5,6,102,-5.53492571992455
24.5,6,103,-5.69034115178107
24.5,6,104,-5.84419671746735
24.5,6,105,-5.99644393491011
24.5,6,106,-6.14704093010474
24.5,6,107,-6.29595269747004
24.5,6,108,-6.44315122606384
24.5,6,109,-6.58861547552141
24.5,6,110,-6.7323311879431
24.5,6,111,-6.87429052486124
24.5,6,112,-7.01449152179214
24.5,6,113,-7.15293735663853
24.5,6,114,-7.28963543225484
24.5,6,115,-7.42459627771653
24.5,6,116,-7.55783227714364
24.5,6,117,-7.68935623922421
24.5,6,118,-7.81917982478518
24.5,6,119,-7.94731185380771
24.5,6,120,-8.07375651714088
24.5,6,121,-8.19851152181488
24.5,6,122,-8.32156620229381
24.5,6,123,-8.44289963325058
24.5,6,124,-8.56247878251166
24.5,6,125,-8.68025674571832
24.5,6,126,-8.79617110697643
24.5,6,127,-8.91014247228319
24.5,6,128,-9.02207322474
24.5,6,129,-9.13184655235257
24.5,6,130,-9.23932580037233
24.5,6,131,-9.34435420037737
24.5,6,132,-9.44675502727958
24.5,6,133,-9.54633223277733
24.5,6,134,-9.64287159900858
24.5,6,135,-9.73614244885571
24.5,6,136,-9.82589993910714
24.5,6,137,-9.9118879491937
24.5,6,138,-9.99384256136011
24.5,6,139,-10.0714961080171
24.5,6,140,-10.1445817390742
24.5,6,141,-10.212838437064
24.5,6,142,-10.276016382011
24.5,6,143,-10.3338825428078
24.5,6,144,-10.3862263491675
24.5,6,145,-10.4328652800118
24.5,6,146,-10.473650192391
24.5,6,147,-10.5084702114306
24.5,6,148,-10.537257007592
24.5,6,149,-10.5599883032782
24.5,6,150,-10.5766904762029
24.5,6,151,-10.5874401608021
24.5,6,152,-10.5923647892736
24.5,6,153,-10.5916420578831
24.5,6,154,-10.585498348913
24.5,6,155,-10.574206180869
24.5,6,156,-10.558080796435
24.5,6,157,-10.5374760268469
24.5,6,158,-10.5127795913002
24.5,6,159,-10.4844080000628
24.5,6,160,-10.4528012303573
24.5,6,161,-10.4184173357691
24.5,6,162,-10.3817271345006
24.5,6,163,-10.3432091011001
24.5,6,164,-10.303344562368
24.5,6,165,-10.2626132728953
24.5,6,166,-10.2214894207939
24.5,6,167,-10.1804380909796
24.5,6,168,-10.1399121928064
24.5,6,169,-10.1003498415165
24.5,6,170,-10.0621721690853
24.5,6,171,-10.0257815295831
24.5,6,172,-9.99156005689384
24.5,6,173,-9.95986852815119
24.5,6,174,-9.93104548412123
24.5,6,175,-9.905406557516
24.5,6,176,-9.8832439613963
24.5,6,177,-9.86482609201595
24.5,6,178,-9.8503972033167
24.5,6,179,-9.84017711352086
24.5,6,180,-9.83436090767323
24.5,7,0,7.05927299163272
24.5,7,1,7.05424783067274
24.5,7,2,7.04566257097643
24.5,7,3,7.03352102244286
24.5,7,4,7.0178290634734
24.5,7,5,6.99859464522921
24.5,7,6,6.97582779238146
24.5,7,7,6.94954060023085
24.5,7,8,6.91974722807987
24.5,7,9,6.88646388874942
24.5,7,10,6.84970883414192
24.5,7,11,6.80950233676515
24.5,7,12,6.7658666671454
24.5,7,13,6.71882606707456
24.5,7,14,6.66840671865443
24.5,7,15,6.61463670912124
24.5,7,16,6.55754599145609
24.5,7,17,6.49716634081023
24.5,7,18,6.43353130680038
24.5,7,19,6.36667616175555
24.5,7,20,6.29663784502547
24.5,7,21,6.22345490348955
24.5,7,22,6.14716742843488
24.5,7,23,6.06781698900166
24.5,7,24,5.98544656242399
24.5,7,25,5.90010046132281
24.5,7,26,5.81182425833562
24.5,7,27,5.72066470839364
24.5,7,28,5.62666966898112
24.5,7,29,5.52988801873317
24.5,7,30,5.43036957474649
24.5,7,31,5.32816500899271
24.5,7,32,5.22332576423515
24.5,7,33,5.11590396985707
24.5,7,34,5.00595235801214
24.5,7,35,4.89352418050721
24.5,7,36,4.77867312682122
24.5,7,37,4.6614532436553
24.5,7,38,4.54191885639538
24.5,7,39,4.42012449285266
24.5,7,40,4.29612480962803
24.5,7,41,4.16997452142572
24.5,7,42,4.04172833361944
24.5,7,43,3.91144087835219
24.5,7,44,3.77916665442923
24.5,7,45,3.64495997124449
24.5,7,46,3.50887489696323
24.5,7,47,3.3709652111709
24.5,7,48,3.23128436218871
24.5,7,49,3.08988542925287
24.5,7,50,2.9468210897559
24.5,7,51,2.80214359175553
24.5,7,52,2.65590473197001
24.5,7,53,2.50815583949662
24.5,7,54,2.35894776551322
24.5,7,55,2.20833087924932
24.5,7,56,2.05635507054153
24.5,7,57,1.90306975931815
24.5,7,58,1.74852391238456
24.5,7,59,1.59276606790568
24.5,7,60,1.43584436799799
24.5,7,61,1.27780659985208
24.5,7,62,1.1187002458011
24.5,7,63,0.958572542729984
24.5,7,64,0.79747055118079
24.5,7,65,0.635441234447511
24.5,7,66,0.472531547867011
24.5,7,67,0.308788538398019
24.5,7,68,0.144259454435466
24.5,7,69,-0.0210081343696649
24.5,7,70,-0.186966207724703
24.5,7,71,-0.353566156427866
24.5,7,72,-0.520758636180669
24.5,7,73,-0.688493414751584
24.5,7,74,-0.856719214102501
24.5,7,75,-1.02538354945519
24.5,7,76,-1.19443256766242
24.5,7,77,-1.36381088764965
24.5,7,78,-1.53346144610108
24.5,7,79,-1.7033253519675
24.5,7,80,-1.87334175376115
24.5,7,81,-2.04344772396073
24.5,7,82,-2.21357816516231
24.5,7,83,-2.3836657428609
24.5,7,84,-2.55364084991475
24.5,7,85,-2.72343160780872
24.5,7,86,-2.89296390977341
24.5,7,87,-3.06216151061212
24.5,7,88,-3.23094616771635
24.5,7,89,-3.39923783719526
24.5,7,90,-3.56695492828645
24.5,7,91,-3.73401461824624
24.5,7,92,-3.90033322872752
24.5,7,93,-4.06582666324742
24.5,7,94,-4.23041090373237
24.5,7,95,-4.39400256232814
24.5,7,96,-4.55651948270717
24.5,7,97,-4.71788138303978
24.5,7,98,-4.87801053067594
24.5,7,99,-5.03683243647668
24.5,7,100,-5.19427655471616
24.5,7,101,-5.35027697263092
24.5,7,102,-5.50477307210922
24.5,7,103,-5.6577101447772
24.5,7,104,-5.80903994093221
24.5,7,105,-5.95872113246714
24.5,7,106,-6.10671967017944
24.5,7,107,-6.25300901669966
24.5,7,108,-6.39757023772027
24.5,7,109,-6.54039193624317
24.5,7,110,-6.68147001715505
24.5,7,111,-6.82080727252236
24.5,7,112,-6.95841278148908
24.5,7,113,-7.09430112246196
24.5,7,114,-7.22849139927408
24.5,7,115,-7.36100608711872
24.5,7,116,-7.49186970814045
24.5,7,117,-7.62110735056854
24.5,7,118,-7.74874304910988
24.5,7,119,-7.87479804793647
24.5,7,120,-7.99928897098308
24.5,7,121,-8.12222592741577
24.5,7,122,-8.24361058306289
24.5,7,123,-8.36343423135417
24.5,7,124,-8.48167589993274
24.5,7,125,-8.59830053162917
24.5,7,126,-8.71325728093814
24.5,7,127,-8.82647796951051
24.5,7,128,-8.93787574641789
24.5,7,129,-9.04734400095998
24.5,7,130,-9.15475557739629
24.5,7,131,-9.25996234195362
24.5,7,132,-9.36279515247096
24.5,7,133,-9.46306427970856
24.5,7,134,-9.56056032622881
24.5,7,135,-9.65505568338142
24.5,7,136,-9.74630655883887
24.5,7,137,-9.83405559593091
24.5,7,138,-9.91803509145409
24.5,7,139,-9.99797080061312
24.5,7,140,-10.073586296494
24.5,7,141,-10.14460782752
24.5,7,142,-10.2107695906312
24.5,7,143,-10.2718193117878
24.5,7,144,-10.3275240004987
24.5,7,145,-10.3776757233746
24.5,7,146,-10.422097225241
24.5,7,147,-10.4606472170697
24.5,7,148,-10.493225149525
24.5,7,149,-10.5197753003098
24.5,7,150,-10.5402900230276
24.5,7,151,-10.5548120343349
24.5,7,152,-10.5634356532287
24.5,7,153,-10.566306949058
24.5,7,154,-10.5636228003538
24.5,7,155,-10.555628911601
24.5,7,156,-10.5426168764752
24.5,7,157,-10.5249204110494
24.5,7,158,-10.5029109069332
24.5,7,159,-10.4769924709953
24.5,7,160,-10.4475966248814
24.5,7,161,-10.415176834521
24.5,7,162,-10.3802030284417
24.5,7,163,-10.3431562457337
24.5,7,164,-10.3045235319251
24.5,7,165,-10.2647931758956
24.5,7,166,-10.2244503551387
24.5,7,167,-10.1839732317915
24.5,7,168,-10.1438295190914
24.5,7,169,-10.1044735181232
24.5,7,170,-10.0663436083382
24.5,7,171,-10.0298601624832
24.5,7,172,-9.99542384714788
24.5,7,173,-9.96341426381377
24.5,7,174,-9.93418888164281
24.5,7,175,-9.90808221181037
24.5,7,176,-9.88540517348051
24.5,7,177,-9.86644460309894
24.5,7,178,-9.85146286113907
24.5,7,179,-9.84069749345136
24.5,7,180,-9.83436090767323
24.5,8,0,7.05927299163272
24.5,8,1,7.05394448415795
24.5,8,2,7.04505512238803
24.5,8,3,7.0326088348
24.5,8,4,7.01661163186927
24.5,8,5,6.99707160975638
24.5,8,6,6.97399895036358
24.5,8,7,6.94740591764085
24.5,8,8,6.91730685003055
24.5,8,9,6.88371814894949
24.5,8,10,6.84665826322041
24.5,8,11,6.80614766937882
24.5,8,12,6.76220884779785
24.5,8,13,6.71486625459186
24.5,8,14,6.66414628928008
24.5,8,15,6.61007725821342
24.5,8,16,6.55268933379177
24.5,8,17,6.49201450952417
24.5,8,18,6.42808655101125
24.5,8,19,6.36094094295739
24.5,8,20,6.29061483234859
24.5,8,21,6.21714696796167
24.5,8,22,6.14057763639983
24.5,8,23,6.06094859487889
24.5,8,24,5.97830300101726
24.5,8,25,5.89268533991023
24.5,8,26,5.80414134879478
24.5,8,27,5.71271793963534
24.5,8,28,5.61846311998171
24.5,8,29,5.52142591246898
24.5,8,30,5.42165627334342
24.5,8,31,5.31920501040986
24.5,8,32,5.21412370080231
24.5,8,33,5.10646460898246
24.5,8,34,4.99628060536833
24.5,8,35,4.88362508598955
24.5,8,36,4.76855189355463
24.5,8,37,4.65111524030163
24.5,8,38,4.53136963298528
24.5,8,39,4.40936980033281
24.5,8,40,4.285170623278
24.5,8,41,4.15882706825791
24.5,8,42,4.0303941238324
24.5,8,43,3.89992674086199
24.5,8,44,3.76747977645671
24.5,8,45,3.63310794188909
24.5,8,46,3.49686575464719
24.5,8,47,3.35880749479263
24.5,8,48,3.2189871657814
24.5,8,49,3.07745845990525
24.5,8,50,2.93427472851714
24.5,8,51,2.789488957217
24.5,8,52,2.64315374619235
24.5,8,53,2.49532129593365
24.5,8,54,2.34604339857336
24.5,8,55,2.19537143513131
24.5,8,56,2.04335637898433
24.5,8,57,1.89004880591378
24.5,8,58,1.73549891111784
24.5,8,59,1.5797565336039
24.5,8,60,1.42287118839682
24.5,8,61,1.26489210700867
24.5,8,62,1.10586828661028
24.5,8,63,0.945848548322813
24.5,8,64,0.78488160500324
24.5,8,65,0.623016138830027
24.5,8,66,0.460300888899019
24.5,8,67,0.296784748913947
24.5,8,68,0.13251687489703
24.5,8,69,-0.0324531973474849
24.5,8,70,-0.198075425512427
24.5,8,71,-0.364299125568907
24.5,8,72,-0.531072829107663
24.5,8,73,-0.698344134630348
24.5,8,74,-0.866059554542104
24.5,8,75,-1.03416435998366
24.5,8,76,-1.20260242604762
24.5,8,77,-1.37131608034164
24.5,8,78,-1.54024595828173
24.5,8,79,-1.70933086891009
24.5,8,80,-1.87850767542155
24.5,8,81,-2.04771119493437
24.5,8,82,-2.21687412233903
24.5,8,83,-2.38592698328325
24.5,8,84,-2.55479812148315
24.5,8,85,-2.72341372556748
24.5,8,86,-2.89169790054328
24.5,8,87,-3.05957278869455
24.5,8,88,-3.22695874427147
24.5,8,89,-3.39377456567792
24.5,8,90,-3.55993778800482
24.5,8,91,-3.72536503767769
24.5,8,92,-3.88997244968594
24.5,8,93,-4.05367614634417
24.5,8,94,-4.21639277481827
24.5,8,95,-4.37804009875694
24.5,8,96,-4.5385376373415
24.5,8,97,-4.69780734295292
24.5,8,98,-4.85577430651739
24.5,8,99,-5.01236747750333
24.5,8,100,-5.16752038358385
24.5,8,101,-5.32117183323579
24.5,8,102,-5.47326658310791
24.5,8,103,-5.62375595094075
24.5,8,104,-5.77259835423509
24.5,8,105,-5.9197597548094
